Order ID,Cust ID,Gender,Age,Age-Group,Month,Status,Channel ,Category,Size,Qty,Amount,ship-city,ship-state
408-4346911-0934711,4346911,Women,29,Teen,Jan,Delivered,Amazon,Kurta,XL,1,435,VALLAM THANJAVUR DISTRICT,TAMIL NADU
407-5857094-0327522,5857094,Women,73,Adult,Jan,Delivered,Flipkart,Kurta,XXL,1,518,SURAT,GUJARAT
405-7279618-0009923,7279618,Men,71,Adult,Jan,Delivered,Amazon,Western,XL,1,659,DOMBIVLI,MAHARASHTRA
405-7279618-0009923,7279618,Women,27,Teen,Jan,Delivered,Amazon,Kurta,XL,1,568,LUCKNOW,UTTAR PRADESH
402-7008978-6091511,7008978,Women,33,Senior,Jan,Delivered,Amazon,Kurta,XS,1,432,COIMBATORE,TAMIL NADU
171-4963163-7567525,4963163,Women,57,Adult,Jan,Delivered,Nalli,Kurta,XXL,1,346,SECUNDERABAD,TELANGANA
171-4963163-7567525,4963163,Women,33,Senior,Jan,Delivered,Myntra,Kurta,XL,1,452,AYOOR,KERALA
404-4878896-0975532,4878896,Women,37,Senior,Jan,Delivered,Flipkart,Kurta,XL,1,442,BENGALURU,KARNATAKA
402-9472689-4693932,9472689,Women,24,Teen,Jan,Delivered,Myntra,Top,S,1,387,ALLAHABAD,UTTAR PRADESH
403-5394048-0378735,5394048,Women,39,Senior,Jan,Delivered,Myntra,Set,XL,1,841,KADUNGALLOOR,KERALA
407-1002953-2293935,1002953,Women,18,Teen,Jan,Delivered,Flipkart,Set,XS,1,990,NAVI MUMBAI,MAHARASHTRA
408-0047114-8834732,47114,Men,20,Teen,Jan,Delivered,Flipkart,Western,S,1,842,RAJAHMUNDRY,ANDHRA PRADESH
407-9082648-5299532,9082648,Men,60,Adult,Jan,Delivered,Amazon,Set,XL,1,1325,BENGALURU,KARNATAKA
407-9082648-5299532,9082648,Men,48,Senior,Jan,Delivered,Myntra,Set,XL,1,818,GURUGRAM,HARYANA
402-6257752-7526728,6257752,Women,61,Adult,Jan,Delivered,Amazon,Saree,Free,1,517,BHUBANESWAR,ODISHA
402-7832344-4245961,7832344,Women,75,Adult,Jan,Delivered,Amazon,Saree,Free,1,459,ULHASNAGAR 3,MAHARASHTRA
406-2878906-4321124,2878906,Women,23,Teen,Jan,Delivered,Nalli,Saree,Free,1,1111,PURNIA,BIHAR
406-1818485-2965905,1818485,Men,42,Senior,Jan,Delivered,Amazon,Set,XXL,1,939,GURUGRAM,HARYANA
407-2848833-8629119,2848833,Women,31,Senior,Jan,Delivered,Flipkart,Set,XS,1,845,THUMBE,KARNATAKA
404-4795174-5446746,4795174,Women,34,Senior,Jan,Delivered,Others,Kurta,XL,1,399,NEW DELHI,DELHI
402-4582241-5466726,4582241,Women,48,Senior,Jan,Delivered,Meesho,Top,XXL,1,529,HYDERABAD,TELANGANA
406-6009387-6010700,6009387,Women,65,Adult,Jan,Delivered,Others,Set,XL,1,1463,THIRUVANANTHAPURAM,KERALA
171-9154054-1255505,9154054,Women,48,Senior,Jan,Delivered,Others,Kurta,L,1,735,BENGALURU,KARNATAKA
171-9154054-1255505,9154054,Men,46,Senior,Jan,Delivered,Flipkart,Western,XL,1,771,TIRUNELVELI,TAMIL NADU
171-9154054-1255505,9154054,Men,23,Teen,Jan,Delivered,Amazon,Set,XL,1,792,BENGALURU,KARNATAKA
171-2858856-7615510,2858856,Men,39,Senior,Jan,Delivered,Amazon,Set,S,1,698,MOHALI,PUNJAB
171-2858856-7615510,2858856,Women,21,Teen,Jan,Delivered,Amazon,Kurta,L,1,280,GUNTUR,ANDHRA PRADESH
407-0837938-7817127,837938,Women,38,Senior,Jan,Delivered,Amazon,Set,S,1,999,HISAR,HARYANA
406-7756839-0000311,7756839,Men,30,Senior,Jan,Delivered,Myntra,Set,M,1,654,HAJIPUR,BIHAR
406-7756839-0000311,7756839,Women,54,Adult,Jan,Delivered,Amazon,Kurta,XXL,1,431,CHANDIGARH,CHANDIGARH
406-7756839-0000311,7756839,Women,49,Senior,Jan,Delivered,Myntra,Set,XL,1,1473,BHOPAL,MADHYA PRADESH
402-8566618-2213127,8566618,Women,45,Senior,Jan,Returned,Myntra,Kurta,XL,1,399,RATNAGIRI,MAHARASHTRA
407-0256368-4281946,256368,Women,21,Teen,Jan,Delivered,Amazon,Top,S,1,484,PUNE,MAHARASHTRA
402-0042482-3622708,42482,Women,55,Adult,Jan,Delivered,Nalli,Set,L,1,696,PALAKKAD,KERALA
404-8567521-4009114,8567521,Men,74,Adult,Jan,Delivered,Amazon,Western,L,1,864,INDORE,MADHYA PRADESH
404-6900844-8696317,6900844,Women,19,Teen,Jan,Delivered,Myntra,Kurta,L,1,435,KENDRAPARA,ODISHA
404-8965101-8626714,8965101,Men,30,Senior,Jan,Delivered,Myntra,Set,S,1,1284,OSMANABAD,MAHARASHTRA
405-4052500-1431534,4052500,Women,34,Senior,Jan,Delivered,Myntra,Kurta,XL,1,542,BENGALURU,KARNATAKA
406-7243632-0221940,7243632,Women,33,Senior,Jan,Returned,Nalli,Set,XL,1,1063,PUNE,MAHARASHTRA
171-4181018-0764346,4181018,Women,25,Teen,Jan,Delivered,Flipkart,Kurta,XL,1,599,JALANDHAR,PUNJAB
403-7048872-3271521,7048872,Women,36,Senior,Jan,Delivered,Flipkart,Set,M,1,967,NOIDA,UTTAR PRADESH
406-5978872-1656351,5978872,Men,43,Senior,Jan,Delivered,Amazon,Western,XL,1,869,BENGALURU,KARNATAKA
406-2829490-9220339,2829490,Women,45,Senior,Jan,Delivered,Myntra,Top,XL,1,487,NAVI MUMBAI,MAHARASHTRA
408-0746436-1231543,746436,Men,36,Senior,Jan,Delivered,Amazon,Western,XS,1,473,PUNE,MAHARASHTRA
404-9006652-8886744,9006652,Women,22,Teen,Jan,Delivered,Amazon,Kurta,XS,1,376,GUNTUR,ANDHRA PRADESH
406-6618953-5969927,6618953,Men,64,Adult,Jan,Delivered,Amazon,Set,XL,1,857,BHOPAL,MADHYA PRADESH
407-0226852-7399528,226852,Women,31,Senior,Jan,Delivered,Myntra,Saree,Free,1,517,CHENNAI,TAMIL NADU
404-2250624-2288301,2250624,Men,51,Adult,Jan,Delivered,Amazon,Set,L,1,854,GURUGRAM,HARYANA
171-9738633-1753110,9738633,Women,32,Senior,Jan,Delivered,Ajio,Kurta,S,1,345,CHANDRAPUR,MAHARASHTRA
408-8946305-4333153,8946305,Men,41,Senior,Jan,Delivered,Amazon,Western,M,1,715,KOLKATA,WEST BENGAL
405-8690297-8593920,8690297,Women,46,Senior,Jan,Delivered,Meesho,Kurta,M,1,431,HOSUR,TAMIL NADU
407-2960363-2119524,2960363,Men,46,Senior,Jan,Delivered,Amazon,Western,M,1,743,AHMEDABAD,GUJARAT
404-9791395-9919523,9791395,Women,43,Senior,Jan,Delivered,Amazon,Kurta,L,1,735,CHENNAI,TAMIL NADU
407-6816459-4897965,6816459,Women,70,Adult,Jan,Delivered,Flipkart,Kurta,S,1,635,LUCKNOW,UTTAR PRADESH
404-1424906-9007508,1424906,Women,28,Teen,Jan,Delivered,Myntra,Kurta,M,1,484,VARANASI,UTTAR PRADESH
408-8946077-1752351,8946077,Women,23,Teen,Jan,Delivered,Myntra,Kurta,XL,1,534,NEW DELHI,DELHI
403-0415596-9854755,415596,Women,18,Teen,Jan,Delivered,Ajio,Kurta,XXL,1,487,CHENNAI,TAMIL NADU
402-2792576-3837108,2792576,Women,29,Teen,Jan,Delivered,Amazon,Kurta,L,1,358,CHAMBA,HIMACHAL PRADESH
404-8703996-4563569,8703996,Women,39,Senior,Jan,Delivered,Amazon,Kurta,XXL,1,724,BENGALURU,KARNATAKA
403-3575101-3157159,3575101,Women,49,Senior,Jan,Delivered,Amazon,Top,XXL,1,550,VADAKARA,KERALA
405-6412414-5837968,6412414,Women,71,Adult,Jan,Delivered,Flipkart,Kurta,L,1,416,DWARKA,GUJARAT
408-3402799-6121915,3402799,Women,39,Senior,Jan,Delivered,Amazon,Top,M,1,1099,NELLORE,ANDHRA PRADESH
408-3402799-6121915,3402799,Women,38,Senior,Jan,Delivered,Myntra,Kurta,XL,1,376,GUNA,MADHYA PRADESH
408-0274976-9441932,274976,Women,35,Senior,Jan,Delivered,Amazon,Set,XS,1,597,CHENNAI,TAMIL NADU
406-0703570-9171519,703570,Women,35,Senior,Jan,Returned,Myntra,Kurta,XL,1,760,COIMBATORE,TAMIL NADU
408-0927536-0609934,927536,Women,57,Adult,Jan,Delivered,Flipkart,Top,M,1,518,ERNAKULAM,KERALA
404-4211811-7329967,4211811,Women,40,Senior,Jan,Delivered,Flipkart,Kurta,L,1,406,CHENNAI,TAMIL NADU
406-5964951-5557944,5964951,Women,58,Adult,Jan,Delivered,Myntra,Kurta,M,1,459,BARDHAMAN,WEST BENGAL
407-4948450-9197129,4948450,Women,48,Senior,Jan,Delivered,Myntra,Kurta,M,1,397,MUMBAI,MAHARASHTRA
406-9263788-6866716,9263788,Women,30,Senior,Jan,Delivered,Amazon,Set,L,1,1319,INDORE,MADHYA PRADESH
408-1876399-9658732,1876399,Women,22,Teen,Jan,Delivered,Amazon,Set,XL,1,525,DEHRADUN,UTTARAKHAND
405-8673251-9081165,8673251,Women,21,Teen,Jan,Delivered,Amazon,Kurta,XL,1,534,KOLKATA,WEST BENGAL
407-8947145-9375543,8947145,Men,20,Teen,Jan,Delivered,Amazon,Western,M,1,725,BHUBANESWAR,ODISHA
406-3749404-7544301,3749404,Women,20,Teen,Jan,Delivered,Meesho,Kurta,S,1,471,BENGALURU,KARNATAKA
406-3749404-7544301,3749404,Women,34,Senior,Jan,Delivered,Myntra,Kurta,XL,1,529,TIRUCHIRAPPALLI,TAMIL NADU
408-7278156-1545129,7278156,Women,28,Teen,Jan,Delivered,Amazon,Set,M,1,1238,PUDUCHERRY,PUDUCHERRY
407-1640672-0744302,1640672,Women,42,Senior,Jan,Refunded,Amazon,Kurta,XS,1,528,LUCKNOW,UTTAR PRADESH
408-8498993-2614728,8498993,Men,69,Adult,Jan,Delivered,Flipkart,Set,XL,1,630,NEW DELHI,DELHI
408-5354625-1231500,5354625,Women,30,Senior,Jan,Delivered,Ajio,Top,XL,1,497,MEDAK,TELANGANA
171-6073775-0660330,6073775,Women,24,Teen,Jan,Delivered,Amazon,Kurta,M,1,353,COIMBATORE,TAMIL NADU
171-2063866-4820350,2063866,Men,20,Teen,Jan,Delivered,Flipkart,Set,M,1,636,AHMEDABAD,GUJARAT
171-7986596-2769968,7986596,Women,20,Teen,Jan,Delivered,Myntra,Saree,Free,1,909,JABALPUR,MADHYA PRADESH
408-6290809-6658731,6290809,Women,59,Adult,Jan,Delivered,Amazon,Kurta,L,1,614,CHENNAI,TAMIL NADU
404-5478577-1397138,5478577,Men,66,Adult,Jan,Delivered,Amazon,Western,M,1,599,IMPHAL,MANIPUR
404-5478577-1397138,5478577,Men,44,Senior,Jan,Delivered,Ajio,Western,XL,1,566,VARCA,GOA
402-7938911-6581918,7938911,Women,22,Teen,Jan,Delivered,Meesho,Top,S,1,659,BENGALURU,KARNATAKA
405-4314299-9440351,4314299,Women,49,Senior,Jan,Delivered,Flipkart,Kurta,L,1,475,MUMBAI,MAHARASHTRA
406-9779917-6241126,9779917,Women,26,Teen,Jan,Delivered,Myntra,Saree,Free,1,756,ALMORA,UTTARAKHAND
403-5775332-6503539,5775332,Women,21,Teen,Jan,Delivered,Amazon,Kurta,XXL,1,544,ANAND,GUJARAT
408-0817775-6228327,817775,Women,21,Teen,Jan,Delivered,Amazon,Kurta,S,1,597,BENGALURU,KARNATAKA
405-3892332-1593933,3892332,Women,44,Senior,Jan,Delivered,Amazon,Saree,Free,1,912,JABALPUR,MADHYA PRADESH
403-2667517-6316327,2667517,Men,43,Senior,Jan,Delivered,Amazon,Western,L,1,956,PUNE,MAHARASHTRA
408-7242616-2949954,7242616,Men,37,Senior,Jan,Delivered,Amazon,Set,S,1,666,THANE,MAHARASHTRA
403-1789346-8009132,1789346,Women,31,Senior,Jan,Delivered,Nalli,Set,XS,1,737,GHAZIABAD,UTTAR PRADESH
403-1789346-8009132,1789346,Women,22,Teen,Jan,Delivered,Amazon,Set,L,1,747,RAJAHMUNDRY,ANDHRA PRADESH
403-7433950-1501910,7433950,Women,27,Teen,Jan,Delivered,Flipkart,Kurta,XL,1,376,SHIMLA,HIMACHAL PRADESH
171-0950244-9077117,950244,Women,20,Teen,Jan,Delivered,Amazon,Kurta,XXL,1,487,TONK,RAJASTHAN
402-4664529-4900312,4664529,Women,22,Teen,Jan,Delivered,Flipkart,Kurta,L,1,735,GUNTUR,ANDHRA PRADESH
406-5557881-4161165,5557881,Women,49,Senior,Jan,Delivered,Amazon,Kurta,L,1,635,THIRUVANANTHAPURAM,KERALA
406-5557881-4161165,5557881,Men,25,Teen,Jan,Delivered,Myntra,Set,XXL,1,648,BERHAMPUR,ODISHA
408-5614865-4318743,5614865,Men,46,Senior,Jan,Delivered,Myntra,Set,L,1,968,RAXAUL BAZAR,BIHAR
407-9435387-0346721,9435387,Women,46,Senior,Jan,Delivered,Meesho,Kurta,L,1,471,NEW DELHI,DELHI
403-9989457-1991559,9989457,Men,22,Teen,Jan,Delivered,Flipkart,Western,XXL,1,842,CHENNAI,TAMIL NADU
407-5068953-4772310,5068953,Women,76,Adult,Jan,Delivered,Amazon,Set,XL,1,1126,LUCKNOW,UTTAR PRADESH
407-5068953-4772310,5068953,Women,25,Teen,Jan,Delivered,Meesho,Kurta,XS,1,471,PANCHKULA,HARYANA
407-4892017-8405158,4892017,Men,34,Senior,Jan,Delivered,Others,Western,XXL,1,721,KURNOOL,ANDHRA PRADESH
407-4892017-8405158,4892017,Men,74,Adult,Jan,Cancelled,Amazon,Western,XXL,1,1044,BENGALURU,KARNATAKA
404-1402028-6450703,1402028,Women,25,Teen,Jan,Delivered,Myntra,Kurta,M,1,771,PUNE,MAHARASHTRA
402-0698732-3842730,698732,Men,69,Adult,Jan,Delivered,Flipkart,Western,XXL,1,725,CHENNAI,TAMIL NADU
407-3405948-6370719,3405948,Women,49,Senior,Jan,Delivered,Meesho,Set,L,1,680,HYDERABAD,TELANGANA
407-2549675-2421925,2549675,Women,44,Senior,Jan,Delivered,Flipkart,Kurta,M,1,459,VADA,MAHARASHTRA
405-0260020-2953958,260020,Men,49,Senior,Jan,Cancelled,Amazon,Set,M,1,545,HYDERABAD,TELANGANA
171-7637075-0913162,7637075,Men,43,Senior,Jan,Delivered,Ajio,Western,L,1,999,DELHI,DELHI
408-3940451-4105120,3940451,Women,46,Senior,Jan,Delivered,Amazon,Kurta,M,1,399,GHAZIABAD,UTTAR PRADESH
408-7027648-3565963,7027648,Women,65,Adult,Jan,Delivered,Flipkart,Kurta,M,1,499,HYDERABAD,TELANGANA
408-2702714-0541912,2702714,Women,22,Teen,Jan,Delivered,Amazon,Set,M,1,715,KOCH BIHAR,WEST BENGAL
408-3232881-4287527,3232881,Men,20,Teen,Jan,Delivered,Flipkart,Set,XS,1,499,MOHALI,PUNJAB
171-3089585-4347505,3089585,Women,44,Senior,Jan,Delivered,Flipkart,Top,L,1,493,MUMBAI,MAHARASHTRA
171-2136545-1079528,2136545,Women,50,Adult,Jan,Delivered,Flipkart,Set,M,1,692,BANGALORE,KARNATAKA
171-5926034-3101167,5926034,Women,31,Senior,Jan,Delivered,Ajio,Kurta,XL,1,318,SOLAPUR,MAHARASHTRA
405-0379821-3569909,379821,Men,29,Teen,Jan,Delivered,Ajio,Set,XS,1,790,PHILLAUR,PUNJAB
405-7693788-9194725,7693788,Women,54,Adult,Jan,Delivered,Myntra,Top,S,1,574,KALYAN,MAHARASHTRA
404-4133068-0049114,4133068,Women,44,Senior,Jan,Delivered,Flipkart,Set,XXL,1,626,VISAKHAPATNAM,ANDHRA PRADESH
404-2617428-6762715,2617428,Women,36,Senior,Jan,Delivered,Flipkart,Set,XXL,1,1099,THANE,MAHARASHTRA
408-9244500-8862753,9244500,Men,39,Senior,Jan,Delivered,Flipkart,Set,M,1,499,THANE,MAHARASHTRA
404-5808214-3170718,5808214,Men,74,Adult,Jan,Delivered,Flipkart,Western,XS,1,743,BENGALURU,KARNATAKA
406-2849833-8343557,2849833,Women,41,Senior,Jan,Delivered,Flipkart,Kurta,S,1,480,GUWAHATI,ASSAM
404-4334601-5338721,4334601,Men,52,Adult,Jan,Delivered,Amazon,Western,XS,1,1099,MUMBAI,MAHARASHTRA
405-5688529-4188318,5688529,Men,60,Adult,Jan,Delivered,Ajio,Western,XXL,1,588,NEW DELHI,DELHI
405-7956285-2336309,7956285,Men,35,Senior,Jan,Delivered,Flipkart,Western,XS,1,1033,BHAGALPUR,BIHAR
406-4665851-0573948,4665851,Women,40,Senior,Jan,Delivered,Flipkart,Set,M,1,852,HYDERABAD,TELANGANA
406-9471660-7557167,9471660,Men,59,Adult,Jan,Delivered,Myntra,Set,XS,1,1338,PUTHALAM,TAMIL NADU
407-1619065-3121161,1619065,Women,75,Adult,Jan,Delivered,Myntra,Set,S,1,589,BENGALURU,KARNATAKA
406-3044821-4437128,3044821,Women,45,Senior,Jan,Delivered,Amazon,Set,XL,1,899,MANDYA,KARNATAKA
404-8027950-1123527,8027950,Women,73,Adult,Jan,Delivered,Meesho,Kurta,L,1,359,ADILABAD,TELANGANA
406-6174859-5500302,6174859,Men,43,Senior,Jan,Delivered,Flipkart,Set,L,1,590,INDORE,MADHYA PRADESH
408-0077502-1091569,77502,Women,48,Senior,Jan,Delivered,Amazon,Kurta,M,1,459,PUNE,MAHARASHTRA
404-6518570-1921102,6518570,Women,28,Teen,Jan,Delivered,Amazon,Saree,Free,1,654,MOTIHARI,BIHAR
402-1421645-2592305,1421645,Women,25,Teen,Jan,Delivered,Flipkart,Set,XL,1,1112,FIROZABAD,UTTAR PRADESH
404-6286469-3489107,6286469,Men,44,Senior,Jan,Delivered,Amazon,Set,XXL,1,1115,PUNE,MAHARASHTRA
171-9894537-8456324,9894537,Women,31,Senior,Jan,Delivered,Myntra,Saree,Free,1,999,JABALPUR,MADHYA PRADESH
171-3177938-6712302,3177938,Women,49,Senior,Jan,Delivered,Myntra,Set,XS,1,850,KURNOOL,ANDHRA PRADESH
408-9348558-3496310,9348558,Men,76,Adult,Jan,Delivered,Amazon,Set,XL,1,552,MUMBAI,MAHARASHTRA
402-3459574-2280324,3459574,Men,21,Teen,Jan,Delivered,Myntra,Western,L,1,690,BAIL HONGAL,KARNATAKA
404-2016398-9696369,2016398,Women,43,Senior,Jan,Delivered,Others,Set,XXL,1,648,JAMSHEDPUR,JHARKHAND
402-6990836-1681940,6990836,Men,43,Senior,Jan,Delivered,Myntra,Ethnic Dress,L,1,855,CHENNAI,TAMIL NADU
407-1362677-0069121,1362677,Women,29,Teen,Jan,Returned,Amazon,Kurta,L,1,376,BHIWANI,HARYANA
403-8773212-5335559,8773212,Women,52,Adult,Jan,Delivered,Amazon,Saree,Free,1,496,AHMEDABAD,GUJARAT
403-8773212-5335559,8773212,Men,44,Senior,Jan,Delivered,Amazon,Western,S,1,885,THIRUVANANTHAPURAM,KERALA
403-4572645-4405117,4572645,Women,19,Teen,Jan,Delivered,Amazon,Kurta,L,1,339,JALANDHAR,PUNJAB
403-6094171-8832305,6094171,Men,43,Senior,Jan,Delivered,Meesho,Western,XL,1,724,BENGALURU,KARNATAKA
407-9812499-5444306,9812499,Women,27,Teen,Jan,Delivered,Ajio,Kurta,XL,1,561,VISAKHAPATNAM,ANDHRA PRADESH
407-9472434-7231543,9472434,Men,30,Senior,Jan,Delivered,Flipkart,Western,S,1,899,MOTIHARI,BIHAR
408-2769269-8596343,2769269,Women,27,Teen,Jan,Delivered,Nalli,Kurta,XL,1,709,NEW DELHI,DELHI
171-7374202-5881909,7374202,Men,68,Adult,Jan,Delivered,Ajio,Western,XL,1,625,HOJAI,ASSAM
404-5792529-9819521,5792529,Women,35,Senior,Jan,Delivered,Flipkart,Top,XL,1,399,GUWAHATI,ASSAM
407-2784359-1967514,2784359,Men,32,Senior,Jan,Delivered,Amazon,Western,XXL,1,771,BENGALURU,KARNATAKA
407-5370949-9109158,5370949,Men,47,Senior,Jan,Cancelled,Amazon,Western,XS,1,1044,BENGALURU,KARNATAKA
402-7300746-0045936,7300746,Men,43,Senior,Jan,Delivered,Flipkart,Set,S,1,1432,KOLKATA,WEST BENGAL
408-9085274-2461135,9085274,Women,42,Senior,Jan,Delivered,Nalli,Kurta,XL,1,487,NEW DELHI,DELHI
171-5514158-6913920,5514158,Women,28,Teen,Jan,Delivered,Myntra,Blouse,S,1,625,NADIAD,GUJARAT
171-5514158-6913920,5514158,Men,35,Senior,Jan,Delivered,Amazon,Set,M,1,599,CHIKKAMAGALURU,KARNATAKA
405-1546974-0810756,1546974,Women,34,Senior,Jan,Delivered,Flipkart,Set,L,1,736,BILHA,CHHATTISGARH
404-4531374-1378727,4531374,Women,48,Senior,Jan,Delivered,Others,Saree,Free,1,399,MUMBAI,MAHARASHTRA
408-1807006-4496367,1807006,Men,26,Teen,Jan,Delivered,Myntra,Ethnic Dress,S,1,766,LATUR,MAHARASHTRA
403-8108099-8685918,8108099,Men,28,Teen,Jan,Delivered,Amazon,Set,L,1,999,VARANASI,UTTAR PRADESH
408-9580169-0171533,9580169,Men,50,Adult,Jan,Delivered,Myntra,Western,M,1,859,MALAPPURAM DISTRICT,KERALA
408-6749714-4861958,6749714,Men,45,Senior,Jan,Delivered,Amazon,Western,XXL,1,735,BENGALURU,KARNATAKA
407-7443919-5644306,7443919,Women,23,Teen,Jan,Delivered,Flipkart,Saree,Free,1,699,ERNAKULAM,KERALA
403-1817483-5823528,1817483,Women,26,Teen,Jan,Delivered,Ajio,Kurta,L,1,487,NAGAPATTINAM,TAMIL NADU
171-9687247-7445935,9687247,Women,56,Adult,Jan,Delivered,Myntra,Kurta,S,1,469,SANGAREDDY,TELANGANA
402-4992487-1793958,4992487,Women,42,Senior,Jan,Refunded,Amazon,Kurta,XL,1,527,MUMBAI,MAHARASHTRA
407-2020802-8245147,2020802,Women,46,Senior,Jan,Delivered,Myntra,Set,M,1,666,NEW DELHI,DELHI
405-3665396-0098708,3665396,Women,56,Adult,Jan,Cancelled,Ajio,Set,M,1,626,BENGALURU,KARNATAKA
405-9627313-1177932,9627313,Men,50,Adult,Jan,Delivered,Others,Western,XL,1,761,MUMBAI,MAHARASHTRA
408-9902350-6645920,9902350,Men,27,Teen,Jan,Delivered,Amazon,Set,XL,1,537,MAKRONIA BUZURG,MADHYA PRADESH
405-2512775-9109922,2512775,Women,57,Adult,Jan,Delivered,Amazon,Top,XXL,1,574,LUCKNOW,UTTAR PRADESH
404-5329544-2481926,5329544,Women,71,Adult,Jan,Delivered,Flipkart,Top,XL,1,574,PATHANKOT,PUNJAB
404-0363017-2043570,363017,Women,50,Adult,Jan,Delivered,Meesho,Kurta,XL,1,292,ADDANKI,ANDHRA PRADESH
404-0363017-2043570,363017,Women,21,Teen,Jan,Delivered,Flipkart,Kurta,M,1,459,MALAPPURAM P O,KERALA
408-1612178-5277944,1612178,Women,47,Senior,Jan,Delivered,Flipkart,Saree,Free,1,349,EAST DELHI,DELHI
402-8743830-4557917,8743830,Men,19,Teen,Jan,Delivered,Ajio,Western,XS,1,743,MUMBAI,MAHARASHTRA
407-7279270-6001151,7279270,Women,46,Senior,Jan,Delivered,Flipkart,Kurta,XL,1,387,BENGALURU,KARNATAKA
407-3532982-6793959,3532982,Women,34,Senior,Jan,Delivered,Myntra,Kurta,M,1,517,SILCHAR,ASSAM
405-9422423-1774741,9422423,Men,40,Senior,Jan,Delivered,Flipkart,Western,XXL,1,443,GURUGRAM,HARYANA
405-0028632-1550719,28632,Men,20,Teen,Jan,Delivered,Others,Western,XXL,1,1168,CHANDAUSI,UTTAR PRADESH
408-9845701-0891563,9845701,Women,18,Teen,Jan,Delivered,Meesho,Kurta,XL,1,458,CHENNAI,TAMIL NADU
408-7586546-7702728,7586546,Women,31,Senior,Jan,Delivered,Ajio,Set,XXL,1,599,MORADABAD,UTTAR PRADESH
405-3380614-5989912,3380614,Women,49,Senior,Jan,Delivered,Ajio,Top,XL,1,315,BENGALURU,KARNATAKA
406-5933289-2439558,5933289,Men,34,Senior,Jan,Delivered,Myntra,Western,XS,1,776,BHUJ,GUJARAT
407-8440195-3005917,8440195,Women,37,Senior,Jan,Delivered,Amazon,Kurta,XL,1,487,CHENNAI,TAMIL NADU
408-4805667-6926748,4805667,Women,20,Teen,Jan,Delivered,Flipkart,Top,XS,1,377,TIRUVALLUR,TAMIL NADU
408-1369543-9816332,1369543,Women,74,Adult,Jan,Delivered,Flipkart,Set,XL,1,1450,BHUBANESWAR,ODISHA
408-1369543-9816332,1369543,Women,37,Senior,Jan,Delivered,Ajio,Blouse,XL,1,879,KOLKATA,WEST BENGAL
408-1369543-9816332,1369543,Men,35,Senior,Jan,Delivered,Nalli,Western,XXL,1,842,THIRUVANANTHAPURAM,KERALA
407-9586272-1116338,9586272,Men,58,Adult,Jan,Delivered,Ajio,Western,XL,1,721,THANE,MAHARASHTRA
406-6871817-6918704,6871817,Women,27,Teen,Jan,Delivered,Myntra,Kurta,L,1,499,THANE,MAHARASHTRA
406-6871817-6918704,6871817,Men,29,Teen,Jan,Returned,Amazon,Set,XL,1,799,HYDERABAD,TELANGANA
405-3712257-7834733,3712257,Men,28,Teen,Jan,Delivered,Flipkart,Western,XL,1,1196,TANDUR,TELANGANA
406-7428245-1073162,7428245,Women,71,Adult,Jan,Delivered,Amazon,Saree,Free,1,499,MUMBAI,MAHARASHTRA
405-6462079-8005902,6462079,Women,77,Adult,Jan,Delivered,Amazon,Set,M,1,646,NABADWIP,WEST BENGAL
407-7832176-0853155,7832176,Women,20,Teen,Jan,Delivered,Flipkart,Top,S,1,758,MUMBAI,MAHARASHTRA
406-1308624-3278737,1308624,Women,41,Senior,Jan,Delivered,Amazon,Kurta,XL,1,764,NAVI MUMBAI,MAHARASHTRA
403-2166567-7729158,2166567,Women,36,Senior,Jan,Delivered,Amazon,Top,XL,1,267,THANE,MAHARASHTRA
404-8431406-0561910,8431406,Men,19,Teen,Jan,Delivered,Flipkart,Set,M,1,653,BHOPAL,MADHYA PRADESH
402-9909255-9029900,9909255,Men,72,Adult,Jan,Delivered,Myntra,Western,XL,1,625,AHMEDABAD,GUJARAT
407-0068311-1137145,68311,Women,35,Senior,Jan,Delivered,Flipkart,Kurta,L,1,547,GURUGRAM,HARYANA
171-9567246-0681931,9567246,Women,38,Senior,Jan,Delivered,Amazon,Kurta,XL,1,715,BENGALURU,KARNATAKA
171-9567246-0681931,9567246,Women,46,Senior,Jan,Delivered,Flipkart,Kurta,XXL,1,399,RAEBARELI,UTTAR PRADESH
407-5895831-6530763,5895831,Women,32,Senior,Jan,Refunded,Myntra,Kurta,S,1,386,MUMBAI,MAHARASHTRA
171-5207421-5319501,5207421,Men,26,Teen,Jan,Delivered,Amazon,Western,XS,1,690,UTTAR BAGDOGRA,WEST BENGAL
404-6205388-3998728,6205388,Women,49,Senior,Jan,Delivered,Others,Top,S,1,599,"KANIYAPURAM, THIRUVANANTHAPURAM DISTRICT",KERALA
405-5314241-3372367,5314241,Women,19,Teen,Jan,Delivered,Flipkart,Set,XXL,1,1036,KALYAN,MAHARASHTRA
171-0321853-0486731,321853,Women,30,Senior,Jan,Delivered,Flipkart,Saree,Free,1,791,DAMOH,MADHYA PRADESH
171-9061919-9010735,9061919,Women,57,Adult,Jan,Refunded,Amazon,Saree,Free,1,291,KOLHAPUR,MAHARASHTRA
171-1080297-6478760,1080297,Men,39,Senior,Jan,Delivered,Nalli,Western,XL,1,842,PUNE,MAHARASHTRA
403-4772507-2391519,4772507,Men,32,Senior,Jan,Delivered,Amazon,Western,XXL,1,791,BENGALURU,KARNATAKA
